"","odds_ratio","ci_low","ci_high"
"1",1.10217755443886,0.220715267659197,5.50390271770676
"2",2.34473684210526,1.06998590830088,5.13818996687178
"3",0.615359042553192,0.296158652638825,1.27859425303969
"4",0.113571428571429,0.0153546776213432,0.840035180538475
"5",1.11423220973783,0.675316486541339,1.83841715989447
"6",0.232142857142857,0.0303373369955757,1.77636903760894
"7",0.809046026437331,0.547778099078529,1.194928154293
"8",2.52307692307692,0.864982841030618,7.35958779503463
"9",0.652040816326531,0.246327460013459,1.72598388394269
"10",2.2144172406738,1.45783445069025,3.36364922194809
"11",1.3666085440279,0.733790653677172,2.54516584975707
"12",0.825,0.0916826729983116,7.42370371348722
"13",Inf,NA,Inf
"14",1.32462311557789,0.255030705472676,6.88005938371709
"15",0.801280894822298,0.571813807024847,1.12283240544299
"16",Inf,NA,Inf
"17",0.508360074311772,0.255627023184081,1.01096496737816
"18",1.31031752316098,0.82102388146891,2.09120836830096
"19",1.65829145728643,0.301493471318413,9.12102854262109
"20",0.537444037444037,0.320951204989443,0.899968870326095
"21",Inf,NA,Inf
"22",4.05538461538462,1.22445941281322,13.4313511796302
"23",Inf,NA,Inf
"24",1.62857142857143,0.920519368750022,2.88124833436224
"25",1.31803868645974,0.836870325127674,2.07586041330774
"26",0.404040404040404,0.120388997632397,1.35600969613192
"27",0.469285714285714,0.0573924826184024,3.83724612676084
"28",6.66331658291457,0.601033414714822,73.8724117447133
"29",7.31017685057715,5.17158800455706,10.3331289228039
"30",0.832417582417582,0.606925292849798,1.14168751851542
"31",0.873972602739726,0.614872174496734,1.24225512557116
"32",0.79009807023094,0.501551518476785,1.24464773325484
"33",1.9969696969697,0.473057922295368,8.43002047458639
"34",8.79120879120879,4.5873263918148,16.8475807931451
"35",1.66836734693878,0.563554978667979,4.93909149895278
"36",3.32663316582915,0.465597466830866,23.7683600285018
"37",3.41145833333333,1.33547903694494,8.71451190030865
"38",1.00412037037037,0.678694466305997,1.48558411516228
"39",3.74791666666667,2.69125720920119,5.21944884801521
"40",1.36827122153209,0.760795166036228,2.46080182846978
"41",3.315,0.206406590684024,53.240669125836
"42",5.01515151515152,0.832107920760937,30.2265416448939
"43",0.758741258741259,0.214051910632158,2.68947983699885
"44",0.579446064139942,0.220766621965641,1.52087185217485
"45",Inf,NA,Inf
"46",1.33128205128205,0.5096340830969,3.47761650731034
"47",0.678429275827244,0.406899533217435,1.13115460875578
"48",0.407035175879397,0.0927902800589045,1.78550635150575
"49",Inf,NA,Inf
"50",0.562886597938144,0.248155435727801,1.27678574200533
"51",4.93930905695612,3.51359757875764,6.94353107129448
"52",0.579446064139942,0.220766621965641,1.52087185217485
"53",1.10166666666667,0.113959787660291,10.6499798688844
"54",0.907629087010899,0.408175261023636,2.01822755627645
"55",0.264309764309764,0.0805215148767062,0.867589880995801
"56",5.01515151515152,0.832107920760937,30.2265416448939
"57",13.4619289340102,1.49594044749567,121.143546140305
"58",4.74736842105263,1.88259633003381,11.9715026347698
"59",0.930072463768116,0.529546193618159,1.63353980877341
"60",0.85752508361204,0.344250483898777,2.13608782969804
"61",3.315,0.206406590684024,53.240669125836
"62",2.47071842015662,1.4144462270576,4.31578761703795
"63",4.20918367346939,1.11944048577858,15.8268594195775
"64",0.437463738085371,0.239722612910972,0.798316520146968
"65",0.943287867910984,0.194395200347989,4.57723236044524
"66",0.897902097902098,0.358968790539276,2.24595619080366
"67",1.32791878172589,0.411959957230264,4.28043614412441
"68",3.315,0.206406590684024,53.240669125836
"69",Inf,NA,Inf
"70",6.66331658291457,0.601033414714822,73.8724117447133
"71",1.03316326530612,0.37373536838645,2.85610199908687
"72",3.63913480885312,2.46737731594437,5.36735993778788
"73",Inf,NA,Inf
"74",0.45888512473052,0.231659868209336,0.908985916838481
"75",0.772767990444909,0.257020123048437,2.32343818053391
"76",0.463924963924964,0.136939771524532,1.57168636807768
"77",0.326929084661043,0.147523044297739,0.724514782799569
"78",0.194473893453485,0.0775877700771681,0.487449184289508
"79",1.10166666666667,0.113959787660291,10.6499798688844
"80",3.3502538071066,0.830274971046995,13.5186546185757
"81",0.327,0.0416042843739495,2.57014395534114
"82",1.82014679535341,1.2658020996898,2.6172609110438
"83",Inf,NA,Inf
"84",4.74736842105263,1.88259633003381,11.9715026347698
"85",27.4818652849741,3.41596712804746,221.094902623715
"86",3.86430750457596,2.5408019255744,5.8772281064555
"87",Inf,NA,Inf
"88",0.846372402709218,0.612520212698746,1.16950629418673
"89",2.75409488470713,1.98961798746105,3.81230903709774
"90",0.637508850601841,0.44476760464534,0.913775037459753
"91",3.67567567567568,2.61328649479716,5.16996192329173
"92",0.73143495254048,0.156744044630687,3.41318926060911
"93",0.652040816326531,0.246327460013459,1.72598388394269
"94",1.10166666666667,0.113959787660291,10.6499798688844
"95",0.823232323232323,0.230006324036901,2.94649054043297
"96",1.27747252747253,0.449856965402226,3.62767764857859
"97",1.32462311557789,0.255030705472676,6.88005938371709
"98",1.24242424242424,0.326493445309014,4.72786826302891
"99",0.382500738989063,0.0876151227649452,1.6698808460235
"100",0.434840871021776,0.0985951875238627,1.91780742914265
"101",0.153095238095238,0.0204640486783654,1.14533308124
"102",0.466618808327351,0.105152016118907,2.0706508569329
"103",3.33838383838384,0.668509365249173,16.6711301766557
"104",Inf,NA,Inf
"105",0.829781187837454,0.561501677256874,1.22624178622702
"106",Inf,NA,Inf
"107",10.0782122905028,4.41258553688514,23.018332930525
"108",3.315,0.206406590684024,53.240669125836
"109",5.50263745181578,3.86544851306301,7.83324854122357
"110",0.596619460941069,0.13114188889243,2.71427218396698
"111",Inf,NA,Inf
"112",2.214405360134,0.367420553402938,13.3459901836591
"113",3.10804378867206,1.30025741163047,7.42924909013961
"114",0.638710305864017,0.464062742518737,0.879085557704375
"115",1.50927374301676,0.88982075438269,2.55996190259701
"116",1.92620704195657,1.30235506412309,2.84889556672574
"117",6.72081218274112,1.22184491113975,36.9681258102936
"118",1.94050033806626,1.39475632132155,2.6997845462119
"119",3.74349083895853,1.89105710658126,7.41052378196084
"120",2.79761904761905,0.844729265621006,9.26530268824899
"121",0.293235745484595,0.103954083970881,0.827165217039403
"122",1.09583393606249,0.779713653959098,1.54011925958809
"123",4.30110837438424,2.53909507577217,7.28587654110286
"124",0.576648841354724,0.167260831138956,1.9880559242199
"125",0.898109243697479,0.63032871884536,1.27965010874388
"126",3.33838383838384,0.668509365249173,16.6711301766557
"127",9.86737967914438,3.508767788477,27.7491095455631
"128",3.98709677419355,2.55502328136472,6.221837899768
"129",1.10590277777778,0.511295590608735,2.39200371831978
"130",2.37795595250178,1.69328491366271,3.3394702016255
"131",0.327,0.0416042843739495,2.57014395534114
"132",0.32020202020202,0.0966827191489523,1.06047217790281
"133",0.491278195488722,0.254844861599867,0.947063495208335
"134",3.33838383838384,0.668509365249173,16.6711301766557
"135",1.29239040529363,0.69691619618911,2.39666256693194
"136",1.54082840236686,0.578002196392443,4.10751408966698
"137",Inf,NA,Inf
"138",Inf,NA,Inf
"139",1.655,0.149284284279054,18.3477116377501
"140",4.06773618538324,1.84978787315433,8.94506765560123
"141",3.315,0.206406590684024,53.240669125836
"142",0.825,0.0916826729983116,7.42370371348722
"143",1.32462311557789,0.255030705472676,6.88005938371709
"144",2.24831271091114,1.6309257651019,3.09941148408355
"145",4.44019607843137,2.29389680668799,8.59469404091592
"146",1.6640479021573,1.20242213448763,2.30289791018696
"147",5.01515151515152,0.832107920760937,30.2265416448939
"148",0.663382594417077,0.348861655804841,1.26146413414296
"149",1.83549257759784,1.32594655736424,2.54085127617348
"150",1.03432282003711,0.739476438057329,1.44673128309542
"151",Inf,NA,Inf
"152",0.970888355342137,0.353662532434945,2.66532106765466
"153",Inf,NA,Inf
"154",Inf,NA,Inf
"155",2.214405360134,0.367420553402938,13.3459901836591
"156",4.38235294117647,2.97918838497858,6.44639237917013
"157",Inf,NA,Inf
"158",0.441353383458647,0.229807699844083,0.847633953181531
"159",1.77268170426065,0.839672355668992,3.74241262488248
"160",0.825,0.0916826729983116,7.42370371348722
"161",0.268006700167504,0.062786855503522,1.14399089998456
"162",0.216225843797311,0.0774676677702977,0.603524242713616
"163",1.65829145728643,0.301493471318413,9.12102854262109
"164",4.56593406593407,0.541855479971802,38.474749568911
"165",4.22959183673469,0.503184226165997,35.5524799369827
"166",14.7509578544061,3.46551415920407,62.7874386386695
"167",1.13917525773196,0.228092036882718,5.68945889371819
"168",2.43238993710692,0.297590836673775,19.8813944416737
"169",2.25770308123249,0.272530217651957,18.7033322283412
"170",0.261197548326261,0.0319852210234251,2.13299008319136
"171",1.58148893360161,0.191859481891056,13.0361409425914
"172",1.08142857142857,0.131677743720662,8.88143829061173
"173",24.3428571428571,2.50920134117808,236.160679556841
"174",5.96747967479675,1.47300028734275,24.1757004225391
"175",Inf,NA,Inf
